City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Torbay,CA,2021-09-30 05:05:31,47.6666,-52.7314,58.75,87,90,4.61
296,Robertsport,LR,2021-09-30 05:05:36,6.7533,-11.3686,76.84,86,81,7.52
297,Kirkwall,GB,2021-09-30 05:05:36,58.9848,-2.9587,50.34,85,88,6.91
298,Zapolyarnyy,RU,2021-09-30 05:05:37,69.4154,30.8136,43.88,82,67,8.55
299,Smithers,CA,2021-09-30 05:03:35,54.7804,-127.1743,44.53,97,100,3.56
300,Brae,GB,2021-09-30 05:05:38,60.3964,-1.353,42.71,84,14,6.64
301,Honiara,SB,2021-09-30 05:05:38,-9.4333,159.95,85.5,69,88,9.13
302,Hradek,CZ,2021-09-30 05:05:39,49.7132,13.653,47.53,91,3,14.0
303,Katherine,AU,2021-09-30 05:05:39,-14.4667,132.2667,97.12,34,0,9.22
304,Grand-Santi,GF,2021-09-30 05:05:40,4.25,-54.3833,72.77,94,24,2.91
305,La Ronge,CA,2021-09-30 05:05:40,55.1001,-105.2842,48.87,65,52,3.36
306,Zeya,RU,2021-09-30 05:05:41,53.75,127.2667,44.06,72,95,6.35
307,Semey,KZ,2021-09-30 05:05:41,50.4111,80.2275,46.62,81,40,2.24
308,Trinidad,BO,2021-09-30 05:05:41,-14.8333,-64.9,79.81,57,0,3.96
309,Adrar,MR,2021-09-30 05:02:20,20.5022,-10.0711,86.11,14,1,5.57
310,Egvekinot,RU,2021-09-30 05:05:42,66.3167,-179.1667,22.51,82,100,21.61
311,Yumen,CN,2021-09-30 05:05:42,40.2833,97.2,71.19,14,26,10.56
312,Naze,JP,2021-09-30 05:05:43,28.3667,129.4833,80.46,68,21,10.16
313,Hasaki,JP,2021-09-30 05:05:43,35.7333,140.8333,82.29,71,100,13.69
314,Sao Filipe,CV,2021-09-30 05:05:44,14.8961,-24.4956,79.5,78,97,4.38
315,Alyangula,AU,2021-09-30 05:05:44,-13.8483,136.4192,84.15,67,8,14.07
316,Husavik,IS,2021-09-30 05:05:44,66.0449,-17.3389,33.57,76,33,15.59
317,Jacareacanga,BR,2021-09-30 05:03:13,-6.2222,-57.7528,72.99,89,65,0.76
318,Necochea,AR,2021-09-30 05:03:27,-38.5473,-58.7368,54.03,89,18,18.54
319,Asau,RO,2021-09-30 05:05:45,46.4333,26.4,43.75,91,8,1.9
320,Abbeville,FR,2021-09-30 05:00:46,50.1,1.8333,47.5,93,63,7.11
321,Nouadhibou,MR,2021-09-30 05:05:46,20.931,-17.0347,71.04,84,8,20.45
322,Ust-Nera,RU,2021-09-30 05:05:46,64.5667,143.2,28.24,43,76,6.55
323,Zarand,IR,2021-09-30 05:05:47,30.8127,56.564,80.55,12,0,5.57
324,Broken Hill,AU,2021-09-30 05:05:47,-31.95,141.4333,70.14,31,56,17.78
325,Vardo,NO,2021-09-30 05:05:48,70.3705,31.1107,44.8,83,28,15.35
326,Ilhabela,BR,2021-09-30 05:05:48,-23.7781,-45.3581,68.13,92,15,5.03
327,Erenhot,CN,2021-09-30 05:05:49,43.6475,111.9767,52.34,23,77,12.19
328,Batemans Bay,AU,2021-09-30 05:05:49,-35.7167,150.1833,72.1,54,77,8.72
329,Ratnapura,LK,2021-09-30 05:05:50,6.6828,80.3992,86.92,66,88,8.14
330,Srednekolymsk,RU,2021-09-30 05:05:50,67.45,153.6833,28.0,72,91,3.78
331,Namatanai,PG,2021-09-30 05:05:50,-3.6667,152.4333,84.0,72,96,10.29
332,Ancud,CL,2021-09-30 05:01:59,-41.8697,-73.8203,47.41,84,93,15.35
333,Kachug,RU,2021-09-30 05:05:51,53.9606,105.8817,38.88,59,91,3.44
334,Presidencia Roque Saenz Pena,AR,2021-09-30 05:05:52,-26.7852,-60.4388,67.12,88,3,4.34
335,Port Elizabeth,ZA,2021-09-30 05:02:06,-33.918,25.5701,59.09,79,100,19.82
336,Tuy Hoa,VN,2021-09-30 05:02:54,13.0833,109.3,85.33,71,56,8.01
337,Nador,MA,2021-09-30 05:05:54,35.174,-2.9287,70.05,88,75,5.75
338,Antalaha,MG,2021-09-30 05:05:55,-14.9003,50.2788,75.51,67,55,8.16
339,Synya,RU,2021-09-30 05:05:55,65.3718,58.0387,40.64,98,100,3.87
340,Kutum,SD,2021-09-30 05:05:56,14.2,24.6667,73.78,28,73,8.08
341,Vao,NC,2021-09-30 05:05:56,-22.6667,167.4833,70.23,77,80,21.94
342,Geraldton,AU,2021-09-30 05:05:56,-28.7667,114.6,75.61,33,1,13.8
343,Camopi,GF,2021-09-30 05:05:57,3.1655,-52.3158,70.72,100,36,1.9
344,Sorland,NO,2021-09-30 05:05:58,67.667,12.6934,46.47,80,64,14.45
345,Elizabeth City,US,2021-09-30 05:05:59,36.2946,-76.2511,66.97,86,1,4.61
346,Maldonado,UY,2021-09-30 05:04:26,-34.6667,-54.9167,54.79,91,13,14.18
347,Mangrol,IN,2021-09-30 05:05:59,21.1167,70.1167,81.12,88,100,19.26
348,Bulawayo,ZW,2021-09-30 05:05:59,-20.15,28.5833,63.09,68,0,15.66
349,Ixtapa,MX,2021-09-30 05:06:01,20.7,-105.2,74.73,93,81,2.93
350,Tarnogskiy Gorodok,RU,2021-09-30 05:06:02,60.4997,43.5761,43.77,92,86,6.38
351,Vanimo,PG,2021-09-30 05:06:03,-2.6741,141.3028,85.93,69,67,9.15
352,Vila Franca Do Campo,PT,2021-09-30 05:06:03,37.7167,-25.4333,70.2,86,10,2.64
353,Luzhou,CN,2021-09-30 05:06:04,28.8724,105.4405,86.74,56,6,1.9
354,Labuhan,ID,2021-09-30 05:06:05,-6.8844,112.2051,89.87,54,8,9.24
355,Svetlaya,RU,2021-09-30 05:06:05,46.5389,138.3297,63.37,84,60,3.29
356,Faya,SA,2021-09-30 05:06:06,18.3851,42.4509,72.12,40,10,3.42
357,Kamenka,RU,2021-09-30 05:06:06,51.3223,42.7678,41.92,68,22,6.71
358,Coralville,US,2021-09-30 05:06:07,41.6764,-91.5805,70.11,78,1,0.0
359,Trelew,AR,2021-09-30 05:06:08,-43.249,-65.3051,62.58,20,100,6.33
360,Goderich,CA,2021-09-30 05:06:08,43.7501,-81.7165,49.91,81,0,9.33
361,Namanga,KE,2021-09-30 05:06:08,-2.5433,36.7905,66.45,73,92,3.22
362,Bataipora,BR,2021-09-30 05:03:24,-22.2953,-53.2711,78.39,46,40,5.17
363,Shanting,CN,2021-09-30 05:06:09,35.0753,117.4578,80.42,56,45,10.94
364,Majene,ID,2021-09-30 05:06:09,-3.5403,118.9707,86.76,65,60,3.65
365,Saint-Joseph,RE,2021-09-30 05:06:10,-21.3667,55.6167,76.21,69,27,6.93
366,Byron Bay,AU,2021-09-30 05:06:10,-28.65,153.6167,75.7,70,93,16.13
367,Airai,TL,2021-09-30 05:06:11,-8.9266,125.4092,82.24,30,10,4.63
368,Conde,BR,2021-09-30 05:06:11,-7.2597,-34.9075,74.66,94,40,4.61
369,Teguise,ES,2021-09-30 05:06:12,29.0605,-13.564,70.02,78,90,17.27
370,Tazovskiy,RU,2021-09-30 05:06:12,67.4667,78.7,34.47,99,100,12.33
371,Kuytun,RU,2021-09-30 05:06:12,54.3419,101.5036,43.18,48,6,4.18
372,Emerald,AU,2021-09-30 05:06:13,-23.5333,148.1667,86.34,41,35,12.53
373,Dukat,RU,2021-09-30 05:06:13,62.55,155.55,23.85,54,45,3.62
374,Nalut,LY,2021-09-30 05:06:14,30.3333,10.85,68.95,70,0,10.36
375,Manggar,ID,2021-09-30 05:06:14,-2.8833,108.2667,83.12,78,98,12.08
376,Waterloo,CA,2021-09-30 05:05:43,43.4668,-80.5164,51.64,94,0,7.25
377,Macas,EC,2021-09-30 05:06:15,-2.3167,-78.1167,64.85,96,97,3.24
378,Banda Aceh,ID,2021-09-30 05:06:15,5.5577,95.3222,82.99,75,100,11.07
379,Palu,ID,2021-09-30 05:06:16,-0.8917,119.8707,86.65,78,81,3.87
380,Tura,IN,2021-09-30 05:06:16,25.5198,90.2201,80.06,72,99,2.44
381,Awbari,LY,2021-09-30 05:06:16,26.5921,12.7805,72.25,38,0,7.9
382,Northam,GB,2021-09-30 05:06:17,51.0333,-4.2167,58.01,83,100,19.51
383,Yar-Sale,RU,2021-09-30 05:06:17,66.8333,70.8333,38.84,80,97,19.17
384,Mishelevka,RU,2021-09-30 05:06:18,52.8575,103.1719,46.09,48,7,0.65
385,Bambanglipuro,ID,2021-09-30 05:06:18,-7.95,110.2833,69.6,72,84,12.37
386,Acapulco,MX,2021-09-30 05:05:03,16.8634,-99.8901,79.05,85,94,1.32
387,North Bend,US,2021-09-30 05:06:19,43.4065,-124.2243,57.94,97,1,6.91
388,Ternate,ID,2021-09-30 05:06:19,0.8,127.4,85.17,67,97,6.31
389,Yaan,NG,2021-09-30 05:06:20,7.3833,8.5667,69.35,96,29,2.1
390,Chokwe,MZ,2021-09-30 05:06:20,-24.5333,32.9833,70.79,79,100,9.84
391,Lensk,RU,2021-09-30 05:06:21,60.7253,114.9278,35.37,83,99,5.46
392,Yulara,AU,2021-09-30 05:06:21,-25.2406,130.9889,84.04,9,0,14.97
393,Kaitangata,NZ,2021-09-30 05:02:47,-46.2817,169.8464,52.93,55,88,14.54
394,Boqueirao,BR,2021-09-30 05:06:22,-7.5,-36.1333,68.0,96,34,6.62
395,Buta,CD,2021-09-30 05:06:23,2.7858,24.73,69.89,98,100,0.96
396,Tornio,FI,2021-09-30 05:06:23,65.8481,24.1466,42.82,89,92,7.83
397,Alta Floresta,BR,2021-09-30 05:06:24,-9.8756,-56.0861,72.32,78,9,2.35
398,Pierre,US,2021-09-30 05:01:54,44.3683,-100.351,58.98,100,97,5.99
399,Zaragoza,ES,2021-09-30 05:04:57,41.6561,-0.8773,59.45,69,0,7.0
400,Keuruu,FI,2021-09-30 05:06:25,62.2667,24.7,46.58,90,100,5.55
401,Hadrut,AZ,2021-09-30 05:06:25,39.52,47.0318,52.65,94,100,3.33
402,Kanker,IN,2021-09-30 05:06:25,20.2719,81.4931,85.37,68,62,3.51
403,Mogzon,RU,2021-09-30 05:06:26,51.7435,111.9606,39.97,49,90,10.65
404,Linhai,CN,2021-09-30 05:04:19,28.85,121.1167,85.28,63,72,5.41
405,Beloha,MG,2021-09-30 05:06:26,-25.1667,45.05,76.12,61,25,8.84
406,Clifton Springs,AU,2021-09-30 05:06:27,-38.15,144.5667,62.26,94,90,8.05
407,Chingirlau,KZ,2021-09-30 05:06:27,51.095,54.0814,43.48,50,40,8.52
408,Kalmunai,LK,2021-09-30 05:06:28,7.4167,81.8167,90.36,51,69,1.59
409,Roura,GF,2021-09-30 05:06:28,4.7263,-52.3274,73.31,94,0,1.14
410,El Alto,PE,2021-09-30 05:06:29,-4.2714,-81.2147,62.58,82,92,15.41
411,Kudahuvadhoo,MV,2021-09-30 05:06:30,2.6708,72.8944,82.62,67,95,5.06
412,Itoman,JP,2021-09-30 05:06:30,26.1247,127.6694,88.18,70,40,16.11
413,Longyearbyen,SJ,2021-09-30 05:06:31,78.2186,15.6401,35.44,87,75,4.61
414,Svetlogorsk,BY,2021-09-30 05:06:31,52.6333,29.7333,38.68,85,29,5.75
415,Gat,IL,2021-09-30 05:03:02,31.61,34.7642,71.4,100,0,3.71
416,Sokoto,NG,2021-09-30 05:06:33,13.0609,5.239,77.14,77,83,4.7
417,Graciano Sanchez,MX,2021-09-30 05:06:33,23.9167,-99.2833,74.89,87,45,5.99
418,Loreto,MX,2021-09-30 05:06:34,22.2667,-101.9667,67.15,62,98,4.63
419,Aberdeen,GB,2021-09-30 05:04:26,57.1437,-2.0981,44.2,95,99,4.61
420,Nortelandia,BR,2021-09-30 05:06:35,-14.4547,-56.8028,78.49,56,3,3.24
421,Launceston,AU,2021-09-30 05:06:36,-41.45,147.1667,59.81,67,90,26.46
422,Imbituba,BR,2021-09-30 05:06:36,-28.24,-48.6703,66.09,89,100,6.69
423,Dwarka,IN,2021-09-30 05:06:36,22.2394,68.9678,80.62,86,99,17.09
424,Ndioum,SN,2021-09-30 05:06:37,16.5129,-14.6471,81.03,76,0,15.82
425,Zacatepec,MX,2021-09-30 05:06:37,18.65,-99.2,71.65,96,98,1.7
426,Gornopravdinsk,RU,2021-09-30 05:06:38,60.05,69.9,39.69,64,29,5.68
427,Onguday,RU,2021-09-30 05:06:38,50.75,86.15,51.69,61,100,1.9
428,Samana,DO,2021-09-30 05:06:39,19.2056,-69.3369,77.99,86,66,4.34
429,Coquimbo,CL,2021-09-30 05:06:39,-29.9533,-71.3436,55.13,87,90,5.75
430,Tayshet,RU,2021-09-30 05:06:40,55.9342,98.0044,45.41,56,6,3.65
431,Balkhash,KZ,2021-09-30 05:06:40,46.844,74.9804,59.61,47,0,15.66
432,Altamont,US,2021-09-30 05:06:10,42.2068,-121.7372,52.79,65,1,3.44
433,Havre-Saint-Pierre,CA,2021-09-30 05:06:41,50.2334,-63.5986,52.16,76,90,12.66
434,Rio Grande,BR,2021-09-30 05:06:41,-32.035,-52.0986,58.95,76,2,17.49
435,Dudinka,RU,2021-09-30 05:06:41,69.4058,86.1778,32.34,99,100,11.54
436,Carroll,US,2021-09-30 05:06:42,39.5501,-77.0164,55.85,84,1,0.0
437,Bontang,ID,2021-09-30 05:06:42,0.1333,117.5,84.74,71,50,7.31
438,Souillac,MU,2021-09-30 05:06:43,-20.5167,57.5167,75.58,64,40,17.27
439,Lexington,US,2021-09-30 05:06:24,37.9887,-84.4777,66.2,85,1,0.0
440,Beyneu,KZ,2021-09-30 05:06:43,45.3167,55.2,49.91,41,8,6.31
441,Nantucket,US,2021-09-30 05:06:45,41.2835,-70.0995,59.97,72,1,5.75
442,Masuguru,TZ,2021-09-30 05:06:45,-11.3667,38.4167,79.07,62,66,6.06
443,Lebu,CL,2021-09-30 05:06:46,-37.6167,-73.65,47.98,88,30,4.05
444,Jega,NG,2021-09-30 05:06:46,12.2175,4.3792,75.2,85,99,5.57
445,Mutsu,JP,2021-09-30 05:06:47,41.2894,141.2169,75.99,86,99,10.56
446,Letka,RU,2021-09-30 05:06:47,59.6011,49.4232,45.05,88,100,7.94
447,Misratah,LY,2021-09-30 05:06:47,32.3754,15.0925,76.84,70,7,17.81
448,Zhangjiakou,CN,2021-09-30 05:06:48,40.81,114.8794,69.22,28,96,7.65
449,Darhan,MN,2021-09-30 05:06:49,49.4867,105.9228,46.53,45,4,4.61
450,Nome,US,2021-09-30 05:06:49,64.5011,-165.4064,35.67,75,20,14.97
451,Karratha,AU,2021-09-30 05:06:49,-20.7377,116.8463,88.7,20,36,10.76
452,Ninghai,CN,2021-09-30 05:06:50,29.2892,121.4247,81.81,68,60,6.69
453,Half Moon Bay,US,2021-09-30 05:06:50,37.4636,-122.4286,64.31,72,1,0.0
454,Tabou,CI,2021-09-30 05:06:51,4.423,-7.3528,75.15,91,100,4.27
455,Praia Da Vitoria,PT,2021-09-30 05:06:51,38.7333,-27.0667,69.76,95,6,3.65
456,Bonavista,CA,2021-09-30 05:06:52,48.6499,-53.1147,56.12,98,100,9.46
457,Aswan,EG,2021-09-30 05:06:52,24.0934,32.907,76.42,33,0,8.63
458,Ahipara,NZ,2021-09-30 05:06:53,-35.1667,173.1667,58.17,68,13,11.65
459,Poiana Blenchii,RO,2021-09-30 05:06:53,47.3,23.75,52.72,80,99,5.23
460,Cockburn Town,TC,2021-09-30 05:06:53,21.4612,-71.1419,82.98,73,1,12.26
461,Gazanjyk,TM,2021-09-30 05:06:55,39.2446,55.5154,64.72,38,23,19.17
462,Botwood,CA,2021-09-30 05:05:33,49.1499,-55.3482,52.9,98,100,7.58
463,Forbes,AU,2021-09-30 05:06:55,-33.3833,148.0167,69.93,71,22,11.39
464,Gambela,ET,2021-09-30 05:06:56,8.25,34.5833,72.43,84,62,3.89
465,Hvide Sande,DK,2021-09-30 05:06:56,56.0045,8.1294,52.2,90,89,11.99
466,Maragogi,BR,2021-09-30 05:06:57,-9.0122,-35.2225,73.4,90,46,7.05
467,Nanortalik,GL,2021-09-30 05:06:57,60.1432,-45.2371,35.91,70,35,15.21
468,Road Town,VG,2021-09-30 05:02:25,18.4167,-64.6167,81.19,68,2,10.33
469,Mulege,MX,2021-09-30 05:06:58,26.8833,-111.9833,79.09,54,0,3.65
470,Kurumkan,RU,2021-09-30 05:06:59,54.3,110.3,43.25,52,62,1.72
471,Chicama,PE,2021-09-30 05:06:59,-7.8447,-79.1469,64.09,81,61,4.47
472,Pacific Grove,US,2021-09-30 05:06:43,36.6177,-121.9166,62.62,80,1,1.01
473,Evanston,US,2021-09-30 05:02:43,42.0411,-87.6901,66.2,85,75,1.01
474,Bafq,IR,2021-09-30 05:07:00,31.6128,55.4107,86.54,8,0,1.92
475,Mahajanga,MG,2021-09-30 05:07:01,-15.7167,46.3167,80.62,44,0,14.97
476,Narrabri,AU,2021-09-30 05:07:01,-30.3167,149.7833,71.2,65,99,15.5
477,Sorong,ID,2021-09-30 05:07:02,-0.8833,131.25,83.59,73,66,3.89
478,Gorontalo,ID,2021-09-30 05:07:02,0.5412,123.0595,86.04,74,59,8.5
479,Pitimbu,BR,2021-09-30 05:07:03,-7.4706,-34.8086,75.79,86,34,7.74
480,Astoria,US,2021-09-30 05:07:03,46.1879,-123.8313,59.86,92,90,1.99
481,Tabas,IR,2021-09-30 05:07:03,33.5959,56.9244,87.98,9,0,2.44
482,Grindavik,IS,2021-09-30 05:07:04,63.8424,-22.4338,39.67,87,75,6.91
483,Liverpool,GB,2021-09-30 05:06:25,53.4106,-2.9779,53.53,89,75,5.01
484,Mazagao,BR,2021-09-30 05:07:05,-0.115,-51.2894,84.25,89,44,3.18
485,Kulhudhuffushi,MV,2021-09-30 05:07:05,6.6221,73.07,82.0,76,86,10.49
486,Yelan,RU,2021-09-30 05:07:05,50.949,43.7378,42.71,63,31,7.25
487,Melilla,ES,2021-09-30 05:07:06,35.2937,-2.9383,70.18,88,75,5.75
488,Lindi,TZ,2021-09-30 05:07:07,-10.0,39.7167,78.87,68,99,5.06
489,Ornskoldsvik,SE,2021-09-30 05:07:07,63.2909,18.7153,49.82,100,75,8.05
490,Heihe,CN,2021-09-30 05:07:08,50.2441,127.4902,52.38,33,29,16.06
491,Ammon,US,2021-09-30 05:07:08,43.4696,-111.9666,44.65,57,1,1.01
492,Arak,IR,2021-09-30 05:05:32,34.0917,49.6892,72.27,19,0,2.93
493,Darlowo,PL,2021-09-30 05:07:09,54.421,16.4107,47.95,90,74,14.83
494,Tezu,IN,2021-09-30 05:07:09,27.9167,96.1667,88.3,59,11,4.25
495,Kautokeino,NO,2021-09-30 05:07:10,69.0125,23.0412,38.01,95,39,13.56
496,Vagur,FO,2021-09-30 05:07:11,61.4732,-6.8119,48.54,81,97,22.64
497,Labuan,MY,2021-09-30 05:07:11,5.2767,115.2417,87.96,74,100,5.1
498,Tagusao,PH,2021-09-30 05:07:12,9.1924,117.8141,84.18,75,39,4.76
499,Chik,RU,2021-09-30 05:07:12,54.9928,82.4311,39.18,93,90,11.18
500,Jiaohe,CN,2021-09-30 05:07:12,43.7286,127.3447,57.51,64,91,1.63
501,Jasper,US,2021-09-30 05:07:13,37.2001,-94.3502,70.83,78,1,4.61
502,Saskylakh,RU,2021-09-30 05:07:13,71.9167,114.0833,29.88,84,95,4.85
503,Limenaria,GR,2021-09-30 05:07:14,40.6261,24.5786,63.95,66,97,20.04
504,Port-Gentil,GA,2021-09-30 05:07:14,-0.7193,8.7815,77.4,87,100,13.69
505,Waingapu,ID,2021-09-30 05:07:15,-9.6567,120.2641,88.43,56,11,14.09
506,Young,UY,2021-09-30 05:07:15,-32.6833,-57.6333,61.23,89,100,12.39
507,Toltestava,HU,2021-09-30 05:07:16,47.6261,17.7338,60.94,88,0,11.5
508,Sobolevo,RU,2021-09-30 05:07:16,54.4299,31.8996,38.55,86,78,4.25
509,Yazman,PK,2021-09-30 05:07:16,29.1212,71.7446,94.82,43,1,7.49
510,Abha,SA,2021-09-30 05:07:17,18.2164,42.5053,71.85,20,0,0.0
511,Eganville,CA,2021-09-30 05:07:17,45.5334,-77.0994,50.52,77,99,5.41
512,Gao,ML,2021-09-30 05:07:18,16.6362,1.637,86.41,38,91,7.74
513,Bira,RU,2021-09-30 05:07:18,49.0,132.4667,54.66,35,3,10.65
514,Toyooka,JP,2021-09-30 05:07:19,35.5333,134.8333,80.6,65,24,7.81
515,Katsuura,JP,2021-09-30 05:07:19,35.1333,140.3,82.18,71,100,11.1
516,Sinnamary,GF,2021-09-30 05:07:20,5.3833,-52.95,79.54,82,30,9.66
517,Ponta Delgada,PT,2021-09-30 05:04:40,37.7333,-25.6667,70.5,88,20,3.44
518,Yarkovo,RU,2021-09-30 05:07:21,57.4028,67.0786,40.51,64,99,7.18
519,Zhanakorgan,KZ,2021-09-30 05:07:21,43.9098,67.2495,54.88,43,6,10.38
520,Gamba,GA,2021-09-30 05:07:22,-2.65,10.0,75.27,86,100,5.75
521,Sudzha,RU,2021-09-30 05:07:22,51.1976,35.2726,41.09,73,43,4.85
522,Havoysund,NO,2021-09-30 05:07:22,70.9963,24.6622,43.03,82,62,7.63
523,Ucluelet,CA,2021-09-30 05:05:02,48.9329,-125.5528,56.95,93,100,5.01
524,Huarmey,PE,2021-09-30 05:07:23,-10.0681,-78.1522,63.48,86,72,5.68
525,Minab,IR,2021-09-30 05:07:24,27.1467,57.0801,89.1,53,47,2.28
526,Port Blair,IN,2021-09-30 05:07:24,11.6667,92.75,86.04,84,40,11.5
527,Alora,ES,2021-09-30 05:07:25,36.8236,-4.7058,68.49,76,0,2.75
528,Hovd,MN,2021-09-30 05:07:25,48.0056,91.6419,53.46,36,90,2.13
529,Mabaruma,GY,2021-09-30 05:07:26,8.2,-59.7833,75.18,90,26,2.59
530,Warren,US,2021-09-30 05:06:30,39.4334,-84.1666,64.18,80,1,3.44
531,Pemangkat,ID,2021-09-30 05:07:27,1.1667,108.9667,85.35,71,88,6.91
532,Oktyabrskiy,RU,2021-09-30 05:07:27,54.4815,53.471,40.96,55,16,3.47
533,Makakilo City,US,2021-09-30 05:07:28,21.3469,-158.0858,79.12,63,1,5.75
534,Kununurra,AU,2021-09-30 05:06:20,-15.7667,128.7333,100.38,25,82,4.61
535,Batagay,RU,2021-09-30 05:07:28,67.6333,134.6333,33.08,43,24,5.32
536,Basco,PH,2021-09-30 05:07:29,20.4487,121.9702,83.89,77,33,10.22
537,Lima,PE,2021-09-30 05:04:16,-12.0432,-77.0282,59.25,82,90,8.05
538,Ishigaki,JP,2021-09-30 05:07:29,24.3448,124.1572,83.43,73,2,11.83
539,Monteagudo,BO,2021-09-30 05:07:30,-19.8167,-63.9833,66.22,68,56,2.48
540,Eqbaliyeh,IR,2021-09-30 05:07:30,35.3022,51.5358,75.02,31,0,7.58
541,Qianan,CN,2021-09-30 05:07:31,44.9932,124.0581,56.44,36,82,4.83
542,Sayansk,RU,2021-09-30 05:07:31,54.1088,102.1648,43.41,49,7,3.22
543,Platanos,GR,2021-09-30 05:07:32,37.6667,21.6167,68.68,76,4,6.64
544,Sebezh,RU,2021-09-30 05:07:32,56.2955,28.4654,37.13,90,11,5.84
545,Lagunas,PE,2021-09-30 05:07:33,-5.2269,-75.6753,71.89,99,75,1.61
546,San Jeronimo,PE,2021-09-30 05:07:33,-11.9472,-75.2829,49.89,77,42,2.24
547,Kiunga,PG,2021-09-30 05:07:34,-6.1219,141.2906,83.12,91,89,2.51
548,Phan Thiet,VN,2021-09-30 05:02:54,10.9333,108.1,85.73,73,92,5.08
549,Muzhi,RU,2021-09-30 05:07:34,65.3667,64.6667,42.1,84,100,14.12
550,Long Beach,US,2021-09-30 05:06:16,33.767,-118.1892,69.57,82,1,1.99
551,Santa Maria,BR,2021-09-30 05:05:33,-29.6842,-53.8069,60.75,85,95,13.15
552,Bengbu,CN,2021-09-30 05:07:35,32.9408,117.3608,82.6,45,4,6.06
553,San Ramon De La Nueva Oran,AR,2021-09-30 05:07:36,-23.1322,-64.326,72.34,77,100,1.88
554,Hare Bay,CA,2021-09-30 05:07:36,48.8499,-54.0148,51.19,98,100,8.75
555,Brandfort,ZA,2021-09-30 05:07:37,-28.7001,26.4597,58.28,75,60,19.66
556,Anadyr,RU,2021-09-30 05:07:38,64.75,177.4833,28.9,92,90,32.99
557,Auki,SB,2021-09-30 05:07:38,-8.7676,160.7034,84.78,65,72,6.44
558,Trowbridge,GB,2021-09-30 05:07:38,51.3189,-2.2086,56.59,89,86,12.39
559,Hobyo,SO,2021-09-30 05:07:39,5.3505,48.5268,81.63,71,67,15.68
560,Ramhormoz,IR,2021-09-30 05:07:17,31.28,49.6035,95.13,7,0,2.21
561,Xiongzhou,CN,2021-09-30 05:07:40,25.1167,114.3,92.95,52,40,2.93
562,Ngara,TZ,2021-09-30 05:07:40,-2.5122,30.6558,62.46,71,93,0.76
563,Lumphat,KH,2021-09-30 05:07:40,13.4878,106.9816,88.41,63,28,3.56
564,Vierzon,FR,2021-09-30 05:07:41,47.2101,2.0625,43.39,76,7,3.71
565,Guacui,BR,2021-09-30 05:07:41,-20.7756,-41.6794,67.1,92,83,3.04
566,Troitskoye,RU,2021-09-30 05:07:42,52.9821,84.6757,41.79,84,100,8.25
